date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:50	51717/51717	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:48:48%20GMT	https://www.w3schools.com/xml/rss_tag_comments.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rss_tag_comments.html	(from https://www.w3schools.com/xml/xml_rss.asp)
23:48:51	52451/52451	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:48:51%20GMT	https://www.w3schools.com/xml/rss_tag_title_link_description_item.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rss_tag_title_link_description_item.html	(from https://www.w3schools.com/xml/xml_rss.asp)
23:48:54	52219/52219	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:48:54%20GMT	https://www.w3schools.com/xml/rss_tag_enclosure.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rss_tag_enclosure.html	(from https://www.w3schools.com/xml/xml_rss.asp)
23:48:58	52396/52396	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:48:57%20GMT	https://www.w3schools.com/xml/rss_tag_guid.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rss_tag_guid.html	(from https://www.w3schools.com/xml/xml_rss.asp)
23:49:00	51694/51694	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:48:59%20GMT	https://www.w3schools.com/xml/rss_tag_pubdate_item.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rss_tag_pubdate_item.html	(from https://www.w3schools.com/xml/xml_rss.asp)
23:49:03	51942/51942	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:02%20GMT	https://www.w3schools.com/xml/rss_tag_source.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/rss_tag_source.html	(from https://www.w3schools.com/xml/xml_rss.asp)
23:49:07	53128/53128	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:06%20GMT	https://www.w3schools.com/xml/prop_node_baseuri.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_baseuri.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:09	53569/53569	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:08%20GMT	https://www.w3schools.com/xml/prop_node_childnodes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_childnodes.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:11	53161/53161	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:10%20GMT	https://www.w3schools.com/xml/prop_node_firstchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_firstchild.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:13	53224/53224	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:12%20GMT	https://www.w3schools.com/xml/prop_node_lastchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_lastchild.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:15	53564/53564	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:15%20GMT	https://www.w3schools.com/xml/prop_node_nextsibling.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_nextsibling.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:18	52069/52069	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:18%20GMT	https://www.w3schools.com/xml/prop_node_nodename.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_nodename.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:20	51884/51884	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:20%20GMT	https://www.w3schools.com/xml/prop_node_nodetype.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_nodetype.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:23	51935/51935	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:22%20GMT	https://www.w3schools.com/xml/prop_node_nodevalue.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_nodevalue.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:24	52035/52035	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:24%20GMT	https://www.w3schools.com/xml/prop_node_ownerdocument.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_ownerdocument.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:28	51898/51898	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:28%20GMT	https://www.w3schools.com/xml/prop_node_parentnode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_parentnode.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:30	53228/53228	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:30%20GMT	https://www.w3schools.com/xml/prop_node_prefix.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_prefix.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:32	53622/53622	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:31%20GMT	https://www.w3schools.com/xml/prop_node_previoussibling.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_previoussibling.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:35	52645/52645	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:34%20GMT	https://www.w3schools.com/xml/prop_node_textcontent.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_node_textcontent.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:38	53659/53659	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:38%20GMT	https://www.w3schools.com/xml/met_node_appendchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_appendchild.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:40	53844/53844	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:40%20GMT	https://www.w3schools.com/xml/met_node_clonenode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_clonenode.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:43	54540/54540	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:43%20GMT	https://www.w3schools.com/xml/met_node_comparedocumentposition.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_comparedocumentposition.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:45	53244/53244	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:45%20GMT	https://www.w3schools.com/xml/met_node_hasattributes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_hasattributes.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:47	53052/53052	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:47%20GMT	https://www.w3schools.com/xml/met_node_haschildnodes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_haschildnodes.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:51	54041/54041	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:51%20GMT	https://www.w3schools.com/xml/met_node_insertbefore.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_insertbefore.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:53	53703/53703	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:52%20GMT	https://www.w3schools.com/xml/met_node_isequalnode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_isequalnode.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:49:57	53512/53512	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:56%20GMT	https://www.w3schools.com/xml/met_node_issamenode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_issamenode.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:50:00	53451/53451	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:49:59%20GMT	https://www.w3schools.com/xml/met_node_lookupnamespaceuri.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_lookupnamespaceuri.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:50:02	53394/53394	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:01%20GMT	https://www.w3schools.com/xml/met_node_lookupprefix.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_lookupprefix.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:50:04	52083/52083	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:04%20GMT	https://www.w3schools.com/xml/met_node_normalize.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_normalize.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:50:06	53757/53757	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:06%20GMT	https://www.w3schools.com/xml/met_node_removechild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_removechild.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:50:09	55059/55059	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:08%20GMT	https://www.w3schools.com/xml/met_node_replacechild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_node_replacechild.html	(from https://www.w3schools.com/xml/dom_node.asp)
23:50:11	52067/52067	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:11%20GMT	https://www.w3schools.com/xml/prop_nodelist_length.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_nodelist_length.html	(from https://www.w3schools.com/xml/dom_nodelist.asp)
23:50:15	54174/54174	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:14%20GMT	https://www.w3schools.com/xml/met_nodelist_item.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_nodelist_item.html	(from https://www.w3schools.com/xml/dom_nodelist.asp)
23:50:17	52326/52326	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:17%20GMT	https://www.w3schools.com/xml/prop_nodemap_length.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_nodemap_length.html	(from https://www.w3schools.com/xml/dom_namednodemap.asp)
23:50:21	53977/53977	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:20%20GMT	https://www.w3schools.com/xml/met_nodemap_getnameditem.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_nodemap_getnameditem.html	(from https://www.w3schools.com/xml/dom_namednodemap.asp)
23:50:23	52753/52753	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:23%20GMT	https://www.w3schools.com/xml/met_nodemap_item.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_nodemap_item.html	(from https://www.w3schools.com/xml/dom_namednodemap.asp)
23:50:25	52233/52233	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:25%20GMT	https://www.w3schools.com/xml/met_nodemap_removenameditem.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_nodemap_removenameditem.html	(from https://www.w3schools.com/xml/dom_namednodemap.asp)
23:50:29	52614/52614	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:29%20GMT	https://www.w3schools.com/xml/prop_document_childnodes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_childnodes.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:31	52015/52015	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:31%20GMT	https://www.w3schools.com/xml/prop_document_doctype.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_doctype.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:33	52100/52100	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:33%20GMT	https://www.w3schools.com/xml/prop_document_documentelement.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_documentelement.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:35	51860/51860	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:35%20GMT	https://www.w3schools.com/xml/prop_document_documenturi.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_documenturi.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:38	53203/53203	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:37%20GMT	https://www.w3schools.com/xml/prop_document_firstchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_firstchild.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:40	51863/51863	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:39%20GMT	https://www.w3schools.com/xml/prop_document_implementation.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_implementation.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:41	52246/52246	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:41%20GMT	https://www.w3schools.com/xml/prop_document_inputencoding.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_inputencoding.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:44	53271/53271	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:43%20GMT	https://www.w3schools.com/xml/prop_document_lastchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_lastchild.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:46	52097/52097	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:45%20GMT	https://www.w3schools.com/xml/prop_document_nodename.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_nodename.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:48	51917/51917	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:48%20GMT	https://www.w3schools.com/xml/prop_document_nodetype.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_nodetype.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:52	51965/51965	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:52%20GMT	https://www.w3schools.com/xml/prop_document_nodevalue.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_nodevalue.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:56	52209/52209	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:56%20GMT	https://www.w3schools.com/xml/prop_document_xmlencoding.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_xmlencoding.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:50:58	52233/52233	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:50:57%20GMT	https://www.w3schools.com/xml/prop_document_xmlstandalone.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_xmlstandalone.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:00	52211/52211	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:00%20GMT	https://www.w3schools.com/xml/prop_document_xmlversion.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_document_xmlversion.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:02	53191/53191	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:02%20GMT	https://www.w3schools.com/xml/met_document_createcdatasection.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_createcdatasection.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:04	53023/53023	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:04%20GMT	https://www.w3schools.com/xml/met_document_createcomment.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_createcomment.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:06	53332/53332	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:06%20GMT	https://www.w3schools.com/xml/met_document_createelement.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_createelement.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:09	53643/53643	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:08%20GMT	https://www.w3schools.com/xml/met_document_createelementns.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_createelementns.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:10	53322/53322	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:10%20GMT	https://www.w3schools.com/xml/met_document_createtextnode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_createtextnode.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:12	52315/52315	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:12%20GMT	https://www.w3schools.com/xml/met_document_getelementsbytagname.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_getelementsbytagname.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:15	53921/53921	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:14%20GMT	https://www.w3schools.com/xml/met_document_getelementsbytagnamens.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_getelementsbytagnamens.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:17	51362/51362	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:16%20GMT	https://www.w3schools.com/xml/met_document_renamenode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_document_renamenode.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:21	51853/51853	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:21%20GMT	https://www.w3schools.com/xml/prop_documenttype_name.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_documenttype_name.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:23	51897/51897	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:23%20GMT	https://www.w3schools.com/xml/prop_documenttype_systemid.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_documenttype_systemid.html	(from https://www.w3schools.com/xml/dom_document.asp)
23:51:25	53638/53638	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:25%20GMT	https://www.w3schools.com/xml/prop_element_attributes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_attributes.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:29	51932/51932	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:29%20GMT	https://www.w3schools.com/xml/prop_element_baseuri.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_baseuri.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:31	53916/53916	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:31%20GMT	https://www.w3schools.com/xml/prop_element_childnodes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_childnodes.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:35	53883/53883	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:35%20GMT	https://www.w3schools.com/xml/prop_element_firstchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_firstchild.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:37	53864/53864	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:37%20GMT	https://www.w3schools.com/xml/prop_element_lastchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_lastchild.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:40	53364/53364	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:40%20GMT	https://www.w3schools.com/xml/prop_element_localname.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_localname.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:41	52069/52069	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:41%20GMT	https://www.w3schools.com/xml/prop_element_namespaceuri.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_namespaceuri.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:45	53574/53574	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:45%20GMT	https://www.w3schools.com/xml/prop_element_nextsibling.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_nextsibling.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:49	51860/51860	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:49%20GMT	https://www.w3schools.com/xml/prop_element_nodename.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_nodename.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:52	52693/52693	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:52%20GMT	https://www.w3schools.com/xml/prop_element_nodetype.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_nodetype.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:54	52090/52090	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:53%20GMT	https://www.w3schools.com/xml/prop_element_ownerdocument.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_ownerdocument.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:57	51958/51958	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:56%20GMT	https://www.w3schools.com/xml/prop_element_parentnode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_parentnode.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:51:59	51985/51985	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:51:58%20GMT	https://www.w3schools.com/xml/prop_element_prefix.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_prefix.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:02	53665/53665	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:01%20GMT	https://www.w3schools.com/xml/prop_element_previoussibling.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_previoussibling.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:05	51852/51852	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:04%20GMT	https://www.w3schools.com/xml/prop_element_tagname.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_tagname.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:07	54083/54083	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:06%20GMT	https://www.w3schools.com/xml/prop_element_textcontent.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/prop_element_textcontent.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:09	54694/54694	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:08%20GMT	https://www.w3schools.com/xml/met_element_appendchild.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_element_appendchild.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:11	52832/52832	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:11%20GMT	https://www.w3schools.com/xml/met_element_clonenode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_element_clonenode.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:15	52804/52804	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:14%20GMT	https://www.w3schools.com/xml/met_element_comparedocumentposition.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_element_comparedocumentposition.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:19	52430/52430	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:18%20GMT	https://www.w3schools.com/xml/met_element_getattribute.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_element_getattribute.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:20	52385/52385	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:20%20GMT	https://www.w3schools.com/xml/met_element_getattributens.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_element_getattributens.html	(from https://www.w3schools.com/xml/dom_element.asp)
23:52:24	52650/52650	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:52:23%20GMT	https://www.w3schools.com/xml/met_element_getattributenode.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/met_element_getattributenode.html	(from https://www.w3schools.com/xml/dom_element.asp)
